cosine_sim,student_norm,teacher_norm
0.9337,30.0136,31.5582
0.9382,29.8672,33.6618
0.9474,29.8719,32.9410
0.9520,29.7527,32.8121
0.9398,30.0372,32.5356
0.9284,30.0779,31.6261
0.9364,29.9074,31.4469
0.9471,29.8655,31.3873
0.9483,29.9328,33.5141
0.9417,29.7664,32.2489
0.9132,29.8797,32.5488
0.9356,29.8318,31.5786
0.9385,29.8914,32.4334
0.9588,29.9894,31.5810
0.9528,29.8081,31.0383
0.9431,29.9288,31.7286
0.9192,29.9570,32.6811
0.9237,29.8496,31.3142
0.9481,30.0415,32.8957
0.9357,29.7929,31.9012
0.9385,29.7759,31.1418
0.9461,29.9596,32.5365
0.9429,29.8980,31.0929
0.9433,29.7361,30.6794
0.9419,29.8736,32.1873
0.9389,29.8146,32.3714
0.9527,30.0330,32.3179
0.9445,29.7918,31.6142
0.9548,29.7892,31.3764
0.9542,29.8733,32.5134
0.9459,29.8586,30.8055
0.9486,30.0242,32.4619
0.9399,30.0856,31.8341
0.9398,30.1035,32.0770
0.9478,29.8535,31.5116
0.9423,29.9116,32.6757
0.9442,29.7879,31.3065
0.9464,30.0832,31.6031
0.9513,29.7625,33.0993
0.9123,29.8006,30.9806
0.9581,29.8718,32.7098
0.9339,30.0489,32.2983
0.9508,29.9244,32.6894
0.9471,29.7729,33.3198
0.9391,29.9688,32.6028
0.9247,29.8650,33.3098
0.9427,30.0045,32.6153
0.9396,30.0855,32.5555
0.9437,29.8583,32.5189
0.9401,29.9649,33.9517
0.9506,29.9259,32.7479
0.9494,30.0221,32.5546
0.9553,29.9900,32.2865
0.9482,29.9827,32.4249
0.9461,30.0927,32.3518
0.9563,29.9829,31.6639
0.9403,29.5877,31.7634
0.9330,29.8695,32.1204
0.9379,29.7088,31.2126
0.9430,30.1877,32.5732
0.9380,29.8148,31.1428
0.9458,29.8791,31.9448
0.9581,29.9282,33.0278
0.9591,29.8122,32.6182
0.9448,29.8631,33.6987
0.9461,29.8231,32.5118
0.9363,29.6389,31.8763
0.9516,29.8914,31.9708
0.9487,29.6483,32.3838
0.9318,29.8105,33.1188
0.9408,30.2204,33.3340
0.9490,29.9385,32.7495
0.9184,30.0904,33.4395
0.9426,29.9010,33.6353
0.9543,30.0641,32.2997
0.9467,30.0151,33.6367
0.9531,29.8225,32.7953
0.9527,29.7882,32.7481
0.9606,29.8514,32.0070
0.9470,29.8403,31.7698
0.9399,29.9855,32.0921
0.9409,29.9355,32.0604
0.9467,30.0488,31.4664
0.9598,29.7218,31.8770
0.9524,30.0862,32.8827
0.9417,30.1208,33.5271
0.9540,29.8844,33.8247
0.9514,29.9536,32.4640
0.9319,29.7601,32.1429
0.9428,29.9145,32.8152
0.9564,30.0245,30.5408
0.9501,29.9934,32.5109
0.9454,29.8229,31.2117
0.9446,29.7833,32.5440
0.9505,29.8486,32.2919
0.9354,29.9684,31.9979
0.9470,29.8616,32.4645
0.9453,29.7660,31.2755
0.9456,29.8437,31.2555
0.9557,29.9360,32.3628
0.9537,29.9252,31.4235
0.9459,29.9820,31.6656
0.9507,29.8606,31.9728
0.9583,29.9516,31.5118
0.9685,30.0395,31.9586
0.9529,29.8736,32.3169
0.9530,29.8178,31.5850
0.9557,30.0263,33.2107
0.9578,29.9366,32.0720
0.9610,29.9416,31.9269
0.9497,29.8093,32.3772
0.9521,29.9976,32.6330
0.9436,30.1227,32.6125
0.9443,29.8405,31.3841
0.9517,29.9383,29.9578
0.9512,29.9434,32.0802
0.9559,29.7485,32.2842
0.9656,30.0143,32.7239
0.9604,29.8844,32.4604
0.9502,29.8216,32.6438
0.9485,29.7715,32.4663
0.9522,29.8858,32.4730
0.9545,30.0824,32.8964
0.9564,29.8992,32.5026
0.9515,30.0035,33.3232
0.9396,29.9888,33.2316
0.9483,29.8721,32.0364
0.9561,29.9379,32.6704
0.9649,29.9940,31.0865
0.9333,29.8052,31.3697
0.9599,29.7574,33.0433
0.9549,30.1093,32.5888
0.9511,30.0829,32.6996
0.9568,29.8854,32.0524
0.9577,29.9288,32.3247
0.9625,29.9758,32.3636
0.9591,29.9987,33.2731
0.9524,29.8207,30.8719
0.9470,29.8871,31.2640
0.9509,29.7083,31.7753
0.9486,29.9857,33.9377
0.9553,29.7575,31.7483
0.9472,29.8885,33.0859
0.9577,29.8868,32.3779
0.9527,29.8322,33.0296
0.9367,29.8364,33.2927
0.9595,30.0950,34.1078
0.9435,29.5995,31.5646
0.9353,29.7516,31.3339
0.9503,29.8238,33.3217
0.9616,29.8581,32.7852
0.9520,29.9548,32.6423
0.9528,29.9257,32.3034
0.9452,30.0450,33.0827
0.9471,29.8116,30.6151
0.9613,29.9446,32.7217
0.9533,29.9244,32.0280
0.9609,29.8772,33.3395
0.9661,29.7764,32.4881
0.9505,29.9406,33.5800
0.9529,29.8412,31.9003
0.9598,29.8744,31.8288
0.9502,30.1232,32.1354
0.9414,29.9106,31.2434
0.9518,29.8570,30.6504
0.9570,29.7809,31.6319
0.9513,30.2047,32.6550
0.9548,29.7617,33.1972
0.9585,29.9679,33.5592
0.9686,29.8397,31.8590
0.9607,30.0210,33.5665
0.9676,29.9476,32.4864
0.9453,29.8114,30.6502
0.9494,29.9242,32.9645
0.9624,30.0733,32.8607
0.9414,29.9958,31.6956
0.9606,30.0228,32.7442
0.9542,29.9376,31.1928
0.9375,29.9341,31.6546
0.9569,29.9702,31.8228
0.9518,29.7945,32.4552
0.9565,29.9752,31.9863
0.9565,29.8662,32.0479
0.9595,29.8972,31.3679
0.9595,29.7846,31.4931
0.9623,30.0150,32.6466
0.9539,30.0589,32.8114
0.9585,29.8773,32.3460
0.9418,29.9729,32.3503
0.9538,29.9093,31.7031
0.9575,29.8650,32.8085
0.9423,29.7416,31.3564
0.9615,29.9942,32.2064
0.9580,30.0305,31.4871
0.9617,30.0616,32.4907
0.9585,30.0069,31.1008
0.9565,29.9107,32.2940
0.9511,30.0033,33.0209
0.9612,29.7691,31.2048
0.9628,29.6731,30.8989
0.9535,29.8970,32.8091
0.9583,29.9399,31.6789
0.9526,29.9908,31.9447
0.9521,29.8827,31.7180
0.9508,29.8206,32.7125
0.9559,29.8538,32.0883
0.9674,29.9576,31.7584
0.9546,29.8923,32.2661
0.9472,30.0483,32.1666
0.9628,29.8857,33.2236
0.9571,30.0043,31.4839
0.9405,29.8009,30.5870
0.9682,29.8089,32.3451
0.9487,29.9504,33.1473
0.9549,29.9617,33.5475
0.9502,29.7880,31.2916
0.9530,29.8052,31.9042
0.9601,29.8413,31.7029
0.9575,29.8458,33.6026
0.9576,29.7647,31.7138
0.9570,29.8668,32.1497
0.9527,29.7980,31.9309
0.9483,29.7849,31.9232
0.9526,29.9879,32.5381
0.9587,29.8443,31.5479
0.9483,29.8382,32.3409
0.9548,29.9621,32.9825
0.9537,29.8647,32.3364
0.9539,29.8809,31.0725
0.9466,29.8081,32.2011
0.9482,29.8827,31.6215
0.9507,29.8721,33.2633
0.9492,29.9627,31.9156
0.9510,29.9575,32.5427
0.9455,29.8963,32.2821
0.9324,29.9627,32.1963
0.9520,29.7409,30.6972
0.9418,29.7085,32.0182
0.9012,29.8273,31.9924
0.9355,29.7338,31.1396
0.9600,29.8720,32.4143
0.9431,30.0839,33.6232
0.9482,29.9269,30.7861
0.9485,29.9128,32.0664
0.9635,29.7918,31.6663
0.9485,29.9388,32.7770
0.9531,30.0262,32.1945
0.9508,29.9198,32.1308
0.9459,29.9901,32.2687
0.9516,29.8460,30.9881
0.9523,30.1516,32.3679
0.9569,30.0331,31.9048
0.9580,29.8467,32.5918
0.9612,29.9460,32.0848
0.9634,29.8220,32.5016
0.9528,29.7956,31.6194
0.9612,29.9813,32.5237
0.9576,30.0895,32.5903
0.9584,29.7960,32.1800
0.9401,29.7666,33.2444
0.9382,29.7783,30.7851
0.9553,29.9522,30.9436
0.9408,29.9318,32.6082
0.9445,29.9190,32.8527
0.9610,29.7749,31.5245
0.9334,29.8398,32.2776
0.9530,30.0825,31.7618
0.9499,29.9807,32.8083
0.9434,29.8048,31.9881
0.9429,29.8614,30.7719
0.9387,29.9871,31.7852
0.9472,29.8468,32.4373
0.9535,29.8506,30.1735
0.9544,29.8685,31.6403
0.9409,30.1455,32.4431
0.9525,29.9004,33.0070
0.9561,29.8584,33.9438
0.9604,29.7976,31.7790
0.9401,29.8606,31.7410
0.9425,29.8505,31.3856
0.9649,29.7843,32.2884
0.9466,29.9596,32.9184
0.9576,29.9360,33.1884
0.9525,30.0946,33.6618
0.9548,30.0497,31.7363
0.9558,29.7971,31.6491
0.9525,29.8758,32.5222
0.9558,29.9247,31.6360
0.9614,29.7877,31.6527
0.9427,29.6701,31.8431
0.9680,29.6988,30.9879
0.9432,29.6187,30.8764
0.9514,29.8930,31.7332
0.9556,29.7146,31.7970
0.9680,29.9161,32.1316
0.9657,29.8350,31.4291
0.9611,29.8306,31.7546
0.9539,29.9219,31.4843
0.9262,29.7813,30.7225
0.9637,29.8109,30.7776
0.9552,29.9889,31.2965
0.9429,29.6502,30.7434
0.9527,29.9130,32.4414
0.9576,29.9734,31.5502
0.9491,29.9122,32.9406
0.9458,30.0399,32.2138
0.9548,30.0460,31.3131
0.9533,29.8960,32.9597
0.9579,29.8162,31.0414
0.9568,29.8855,32.1313
0.9584,29.7961,32.0125
0.9646,29.9842,31.9090
0.9473,29.8128,32.0556
0.9636,30.0295,32.2449
0.9405,29.7851,31.3019
0.9544,29.8907,31.4687
0.9671,29.9891,31.6719
0.9518,29.8252,30.6660
0.9607,29.9100,30.9835
0.9579,29.7472,31.8515
0.9490,29.9124,32.2902
0.9630,29.9796,31.8992
0.9619,29.7429,31.6514
0.9533,29.7331,32.7415
0.9600,30.1250,32.4528
0.9558,29.8121,31.6963
0.9514,30.0234,33.1097
0.9489,29.9084,31.1790
0.9400,29.8289,31.3350
0.9613,30.0454,33.8225
0.9644,29.6841,31.8318
0.9572,29.9312,31.2629
0.9468,29.7913,31.0402
0.9695,29.6250,31.8625
0.9602,30.0364,32.7360
0.9691,29.8915,31.6214
0.9669,29.6612,31.0070
0.9594,29.8236,29.7058
0.9585,29.9964,30.6765
0.9610,30.2130,32.4322
0.9693,29.7945,31.3527
0.9569,30.0085,31.8474
0.9389,29.8841,31.1881
0.9622,29.7465,30.3710
0.9585,29.7738,31.9280
0.9484,29.9990,31.4056
0.9657,29.8368,30.9179
0.9466,29.9471,31.6169
0.9704,29.8008,31.9876
0.9599,29.9012,30.4900
0.9566,30.0118,32.2358
0.9596,29.8040,32.0445
0.9586,29.8878,31.1514
0.9618,29.8131,30.9347
0.9718,29.8091,31.2688
0.9657,29.9186,32.9115
0.9709,30.0016,32.1427
0.9683,29.7039,30.7062
0.9597,30.0041,31.1483
0.9639,30.0634,31.8981
0.9662,29.8063,32.8221
0.9647,29.8886,31.7303
0.9647,29.8909,32.2811
0.9639,29.8664,32.0650
0.9531,29.8377,31.6059
0.9633,29.9305,31.9468
0.9691,29.9462,32.1838
0.9655,29.8951,30.8073
0.9667,29.6847,31.0833
0.9551,29.7721,30.8896
0.9663,30.0471,33.0801
0.9727,29.8522,32.9780
0.9628,29.9396,31.3878
0.9644,29.8085,32.2172
0.9716,29.9066,32.4401
0.9683,29.9748,31.1732
0.9514,29.6534,31.0639
0.9571,29.9965,31.7136
0.9567,29.8564,31.2686
0.9622,29.8311,32.2419
0.9629,29.8621,31.9131
0.9666,30.0582,31.5736
0.9653,29.9011,31.9007
0.9648,29.9677,31.3366
0.9496,29.9158,30.9091
0.9637,29.9548,31.1478
0.9544,29.6978,31.8019
0.9556,29.9834,32.8714
0.9582,29.9668,32.7134
0.9605,29.7828,31.6328
0.9619,29.7584,30.4369
0.9584,29.9631,31.8466
0.9654,29.9356,32.5696
0.9667,29.7432,30.1811
0.9608,29.8504,31.9475
0.9549,29.9810,31.6856
0.9604,29.7447,32.4877
0.9668,29.8377,31.1907
0.9544,30.0288,30.7274
0.9548,29.8488,32.1847
0.9452,29.9422,30.6689
0.9531,30.0759,31.8642
0.9670,29.8667,30.7556
0.9628,29.8349,31.8287
0.9510,29.8631,30.2939
0.9621,29.8850,31.0530
0.9477,29.8318,30.6464
0.9488,29.8479,30.4370
0.9600,29.8460,32.1447
0.9562,29.7886,31.9863
0.9580,29.7546,30.9822
0.9645,29.8612,31.4319
0.9615,29.6784,31.0723
0.9511,29.6849,31.6777
0.9446,29.7478,30.8601
0.9579,29.7767,31.2870
0.9601,29.8999,32.8224
0.9571,29.8990,31.8799
0.9414,29.9037,31.1450
0.9498,30.1472,32.1504
0.9572,29.8136,30.6739
0.9621,29.8808,29.8021
0.9535,29.7826,30.8703
0.9469,30.1326,31.9008
0.9628,29.7423,31.9090
0.9697,29.9504,32.0684
0.9708,29.6946,32.1441
0.9663,29.9333,32.8790
0.9613,29.6608,31.5636
0.9631,29.7182,31.9318
0.9727,30.0634,32.0742
0.9594,29.7952,32.1455
0.9568,29.5897,31.4621
0.9554,29.9038,31.4047
0.9678,29.8603,32.6141
0.9387,30.0420,31.6551
0.9658,29.9800,31.9990
0.9688,29.7354,31.4412
0.9627,29.9214,31.4567
0.9626,29.8947,32.4346
0.9540,29.8329,31.3168
0.9581,29.9757,32.7127
0.9611,30.0488,31.6775
0.9658,29.7097,31.4178
0.9522,29.7495,31.0015
0.9511,29.9323,30.8285
0.9672,30.0311,32.1424
0.9657,29.9504,31.1351
0.9512,29.8827,29.6562
0.9583,29.9390,31.3940
0.9639,29.7059,30.8517
0.9599,29.9065,32.5440
0.9669,29.9370,30.9060
0.9674,29.7314,30.9236
0.9681,29.6759,30.8754
0.9595,29.6988,31.4203
0.9484,29.7852,31.7090
0.9535,29.7667,31.4425
0.9607,30.0905,31.4073
0.9531,29.7844,31.6622
0.9665,29.9818,32.3809
0.9728,29.9083,32.9817
0.9656,30.0374,33.2423
0.9606,30.0569,33.3623
0.9613,29.6232,30.5462
0.9576,29.8434,31.8833
0.9619,29.9826,31.2926
0.9609,29.8505,31.5649
0.9640,29.5550,31.5090
0.9559,29.8959,31.5306
0.9491,29.6379,31.6725
0.9705,29.7934,30.6788
0.9455,29.7415,31.5102
0.9599,29.9595,33.2628
0.9632,29.8570,30.8836
0.9679,29.9746,31.4809
0.9507,29.9046,32.0212
0.9651,29.7554,31.4725
0.9729,29.9364,32.0877
0.9650,29.9217,32.5443
0.9484,29.8683,32.4042
0.9679,29.8485,31.7649
0.9415,29.8204,31.3500
0.9583,29.9008,30.9878
0.9633,29.7781,32.4061
0.9625,29.9563,31.0542
0.9589,29.7996,31.4298
0.9656,29.9682,33.0468
0.9615,29.8036,32.0299
0.9659,30.1093,32.1014
0.9566,29.7669,32.0733
0.9597,29.8870,32.4375
0.9620,29.8890,32.3578
0.9679,30.0587,32.6478
0.9669,29.8193,31.8843
0.9512,29.8581,32.4847
0.9676,29.7170,32.2928
0.9609,29.9200,30.8322
0.9699,29.6927,31.8694
0.9510,29.7643,31.3104
0.9654,29.8267,33.0602
0.9601,29.8025,32.6367
0.9600,29.5746,30.5841
0.9543,29.7115,33.1114
0.9677,29.9841,33.3437
0.9548,29.8495,33.4459
0.9660,29.9424,31.5354
0.9459,29.6480,31.7158
0.9665,29.9317,32.8562
0.9620,29.7858,30.7796
0.9533,29.6472,32.2140
